,Time_Zone ,Date,Tweets_tag
31, Central Africa Standard Time	,2021-04-29,"		In 2âƒ£0âƒ£2âƒ£0âƒ£ 51.9M people were reached through ðŸ“» and ðŸ“ºprogrammes on #FGM preventionðŸ‘�   We have been able to do so in partnership with ðŸ‡¦ðŸ‡¹ðŸ‡«ðŸ‡·ðŸ‡®ðŸ‡¸ðŸ‡®ðŸ‡¹ðŸ‡±ðŸ‡ºðŸ‡³ðŸ‡´ðŸ‡ªðŸ‡¸ðŸ‡¸ðŸ‡ªðŸ‡¬ðŸ‡§ðŸ‡ºðŸ‡¸ðŸ‡ªðŸ‡ºthro @GlobalSpotlight  ðŸ™� @FCDOInclusive @AECID_es @cooperazione_it   @USAGov @franceonu @NorwayMFA @MFAIceland @europeaid  https://t.co/0xg8BgvtH0	en	""[{'screen_name': 'globalspotlight', 'name': 'spotlight initiative', 'id': '983089422861291520'}, {'screen_name': 'fcdoinclusive', 'name': 'fcdo inclusive', 'id': '2833858359'}, {'screen_name': 'aecid_es', 'name': 'aecid', 'id': '281585895'}, {'screen_name': 'cooperazione_it', 'name': 'cooperazione italiana ðŸ‡®ðŸ‡¹', 'id': '1136408917'}, {'screen_name': 'usagov', 'name': 'usagov', 'id': '14074515'}, {'screen_name': 'franceonu', 'name': """"la france Ã  l'onu"""", 'id': '104227735'}, {'screen_name': 'norwaymfa', 'name': 'norway mfa', 'id': '966113328'}, {'screen_name': 'mfaiceland', 'name': 'mfa iceland ðŸ‡®ðŸ‡¸', 'id': '631186337'}, {'screen_name': 'europeaid', 'name': '@europeaid', 'id': '1350078021663862784'}]""	[]	['https://pbs.twimg.com/media/E0H7gCYXEAEdpCy.jpg']	0	16	30	['fgm']	[]	https://twitter.com/GPtoEndFGM/status/1387668696307572738	False	0	1	https://pbs.twimg.com/media/E0H7gCYXEAEdpCy.jpg							[]"
32, Central Africa Standard Time	,2021-04-28,"		Female genital mutilation is becoming less common in countries where it was once universal, &amp; in countries where it only occurred in few communities.   With support of ðŸ‡¦ðŸ‡¹ðŸ‡«ðŸ‡· ðŸ‡®ðŸ‡¸ðŸ‡®ðŸ‡¹ðŸ‡±ðŸ‡ºðŸ‡³ðŸ‡´ðŸ‡ªðŸ‡¸ðŸ‡¸ðŸ‡ªðŸ‡¬ðŸ‡§ðŸ‡ºðŸ‡¸&amp; ðŸ‡ªðŸ‡º via @GlobalSpotlight  , we see this progress #today   #EndFGM @AECID_es @FCDOInclusive  https://t.co/nfUMCA6jFV	en	[{'screen_name': 'globalspotlight', 'name': 'spotlight initiative', 'id': '983089422861291520'}, {'screen_name': 'aecid_es', 'name': 'aecid', 'id': '281585895'}, {'screen_name': 'fcdoinclusive', 'name': 'fcdo inclusive', 'id': '2833858359'}]	[]	['https://pbs.twimg.com/media/E0FxOkkX0AYX7TC.jpg']	0	11	22	['today', 'endfgm']	[]	https://twitter.com/GPtoEndFGM/status/1387515988279713794	False	0	1	https://pbs.twimg.com/media/E0FxOkkX0AYX7TC.jpg							[]"
33, Central Africa Standard Time	,2021-04-28,"		#DidYouKnow  Ending female genital mutilation by 2âƒ£0âƒ£3âƒ£0âƒ£in 31 priority countries requires investments totaling of $2.4 billion ðŸ’°. This equals less than 3âƒ£ðŸ’¸cents per year for every person on ðŸŒ�   #EndFGM   @FCDOInclusive @AECID_es @Atayeshe @europeaid @MFA_Austria  @UNFPA  https://t.co/ZJxHfF0hdS	en	[{'screen_name': 'fcdoinclusive', 'name': 'fcdo inclusive', 'id': '2833858359'}, {'screen_name': 'aecid_es', 'name': 'aecid', 'id': '281585895'}, {'screen_name': 'atayeshe', 'name': 'dr. natalia kanem /she/her/ella/', 'id': '770650559699386369'}, {'screen_name': 'europeaid', 'name': '@europeaid', 'id': '1350078021663862784'}, {'screen_name': 'mfa_austria', 'name': 'mfa austria', 'id': '233612497'}, {'screen_name': 'unfpa', 'name': 'unfpa', 'id': '194643654'}]	[]	['https://pbs.twimg.com/media/E0FRBdCXIAU_dOK.jpg']	0	12	22	['didyouknow', 'endfgm']	[]	https://twitter.com/GPtoEndFGM/status/1387484476008185860	False	0	1	https://pbs.twimg.com/media/E0FRBdCXIAU_dOK.jpg							[]"
34, Central Africa Standard Time	,2021-04-28,"		Girls play a critical role in ending female genital mutilation.   Meet Meskerem (16), who advocates to #EndFGM in her community. By speaking out against the practice, she was able to change her parents, neighbors, and classmates' perceptions of #FGM.  https://t.co/gJ5AatcNis	en	[]	[]	['https://pbs.twimg.com/media/E0Du1WMVEAAymAf.jpg']	1	13	38	['endfgm', 'fgm']	[]	https://twitter.com/GPtoEndFGM/status/1387371289313124355	False	0	1	https://pbs.twimg.com/media/E0Du1WMVEAAymAf.jpg							[]"
35, Central Africa Standard Time	,2021-04-28,"		RT @UNFPAKen: Engagement with cultural leaders at Kaptora Junction, in Elgeyo Marakwet County, to enlist/sustain their leadership to effortâ€¦	en	[{'screen_name': 'unfpaken', 'name': 'unfpa kenya', 'id': '373303428'}]	[]	[]	0	16	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1387312304484765699	True	0	0					373303428	""Engagement with cultural leaders at Kaptora Junction, in Elgeyo Marakwet County, to enlist/sustain their leadership to efforts in accelerating the end of FGM"
36, Central Africa Standard Time,,
37, Central Africa Standard Time	,2021-04-27,"		No religion promotes or condones it.  Thereâ€™s no medical justification for it.  Every girl has a right to live free of it.  Get all the facts about FGM here:  https://t.co/QVzTgTe2PU  #EndFGM @Atayeshe @unicefchief  https://t.co/BxPqANRp6g	en	[{'screen_name': 'atayeshe', 'name': 'dr. natalia kanem /she/her/ella/', 'id': '770650559699386369'}, {'screen_name': 'unicefchief', 'name': 'henrietta h. fore', 'id': '950824252562903040'}]	['https://uni.cf/3npWqQf']	['https://pbs.twimg.com/media/E0ANI9mVkAA4wQF.jpg']	0	21	45	['endfgm']	[]	https://twitter.com/GPtoEndFGM/status/1387123136521375744	False	0	1	https://pbs.twimg.com/media/E0ANI9mVkAA4wQF.jpg							[]"
38, Central Africa Standard Time	,2021-04-27,"		Working closely with grassroots and communities to develop strategies for challenging social norms that drive FGM is key.  Check out how @UNFPAKen has been working to #EndFGM as worrying trends emerge such as FGM medicalization, cross-border FGM &amp; more.  ðŸ”— https://t.co/QJjCrOf6gY  https://t.co/vNdPVYa5Tw	en	[{'screen_name': 'unfpaken', 'name': 'unfpa kenya', 'id': '373303428'}]	['http://shar.es/aoBk39']	['https://pbs.twimg.com/media/Ez_WNPUUUAEDNEE.png']	0	4	8	['endfgm']	[]	https://twitter.com/GPtoEndFGM/status/1387062739260956675	False	0	1	https://pbs.twimg.com/media/Ez_WNPUUUAEDNEE.png							[]"
39, Central Africa Standard Time	,2021-04-27,"		Sustainable development demands full human rights for all women and girls.  Because #FGM is deeply rooted in gender inequality and power imbalances, fighting it requires changing social norms that increase the risk of harm.   Let's #EndFGM.  https://t.co/BHTFKEQm5v	en	[]	[]	['https://pbs.twimg.com/media/Ez-fRl_VIAAIrbK.jpg']	2	13	23	['fgm', 'endfgm']	[]	https://twitter.com/GPtoEndFGM/status/1387002346756968450	False	0	1	https://pbs.twimg.com/media/Ez-fRl_VIAAIrbK.jpg							[]"
40, Central Africa Standard Time	,2021-04-27,"		1 in 5 women &amp; girls in #Kenya has been subjected to FGM.   While progress has been made to #EndFGM, numerous threats demand that stakeholders remain united and accelerate action.   Check out @UNFPAKen's newsletter to learn more:  https://t.co/QJjCrOf6gY  @Atayeshe @unicefchief  https://t.co/yeZBzNfTOW	en	[{'screen_name': 'unfpaken', 'name': 'unfpa kenya', 'id': '373303428'}, {'screen_name': 'atayeshe', 'name': 'dr. natalia kanem /she/her/ella/', 'id': '770650559699386369'}, {'screen_name': 'unicefchief', 'name': 'henrietta h. fore', 'id': '950824252562903040'}]	['http://shar.es/aoBk39']	['https://pbs.twimg.com/media/Ez9M64OUcAEb05a.png']	0	32	44	['kenya', 'endfgm']	[]	https://twitter.com/GPtoEndFGM/status/1386911789300867076	False	0	1	https://pbs.twimg.com/media/Ez9M64OUcAEb05a.png							[]"
41, Central Africa Standard Time	,2021-04-26,"		ðŸ‘�ðŸ�¾ðŸ‘�ðŸ�»ðŸ‘�ðŸ�½ Egyptian Parliament approved to tighten penalty for medicalization of #FGM yesterday!  This achievement was possible with @ncwegypt &amp; @NCCMEgypt efforts supported by @UNICEF_Egypt &amp; @UnfpaEgypt leading @GPtoEndFGM joint work.  #EndFGM @Atayeshe @unicefchief @UNFPA @UNICEF	en	[{'screen_name': 'ncwegypt', 'name': 'ncwegyptðŸ‡ªðŸ‡¬', 'id': '508637701'}, {'screen_name': 'nccmegypt', 'name': 'Ø§Ù„Ù…Ø¬Ù„Ø³ Ø§Ù„Ù‚ÙˆÙ…ÙŠ Ù„Ù„Ø·Ù�ÙˆÙ„Ø© ÙˆØ§Ù„Ø£Ù…ÙˆÙ…Ø©', 'id': '2242343960'}, {'screen_name': 'unicef_egypt', 'name': 'ÙŠÙˆÙ†ÙŠØ³Ù� Ù…ØµØ±', 'id': '843568322'}, {'screen_name': 'unfpaegypt', 'name': 'unfpa-egypt', 'id': '630104559'}, {'screen_name': 'gptoendfgm', 'name': 'unfpa-unicef jp to end female genital mutilation', 'id': '1173614701806280705'}, {'screen_name': 'atayeshe', 'name': 'dr. natalia kanem /she/her/ella/', 'id': '770650559699386369'}, {'screen_name': 'unicefchief', 'name': 'henrietta h. fore', 'id': '950824252562903040'}, {'screen_name': 'unfpa', 'name': 'unfpa', 'id': '194643654'}, {'screen_name': 'unicef', 'name': 'unicef', 'id': '33933259'}]	[]	[]	1	10	16	['fgm', 'endfgm']	[]	https://twitter.com/GPtoEndFGM/status/1386684169108049921	False	https://twitter.com/UNICEF_Egypt/status/1386664609696915459	0								[]"
42, Central Africa Standard Time	,2021-04-26,"		RT @CoP_FGM: Are you ready for our webinar on Male Involvement in Ending FGM? We sure are!  Join our esteemed panel of speakers as they delâ€¦	en	[{'screen_name': 'cop_fgm', 'name': 'cop fgm mgf', 'id': '917733432427466752'}]	[]	[]	0	7	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1386674987847897089	True	0	0					917733432427466752	""Are you ready for our webinar on Male Involvement in Ending FGM? We sure are!"
43,,,
44,cHpnv,,
45, Central Africa Standard Time	,2021-04-22,"		The #ClimateCrisis disproportionately impacts girls and women, especially those who are more likely to be: ðŸŒŽliving in poverty ðŸŒ�working in jobs vulnerable to climate change ðŸŒ�faced with gender-based violence ðŸŒŽexcluded from decision-making  We must change this. #EarthDay #EndFGM  https://t.co/aONScnlukX	en	[]	[]	['https://pbs.twimg.com/media/EzlKy7GVEA8xb16.jpg']	1	6	13	['climatecrisis', 'earthday', 'endfgm']	[]	https://twitter.com/GPtoEndFGM/status/1385220603406217218	False	0	1	https://pbs.twimg.com/media/EzlKy7GVEA8xb16.jpg							[]"
46, Central Africa Standard Time	,2021-04-22,"		As we celebrate #EarthDay, let us remember climate change is having an impact on our efforts to achieve gender equality, including to #EndFGM.  Impacts include: â�ŒReduced access to healthcare services â�ŒIncreased threats of gender-based violence â�ŒBarriers to accessing education  https://t.co/YZtBDRQhiK	en	[]	[]	['https://pbs.twimg.com/media/EzkvVEpVIAQfjl-.jpg']	0	2	5	['earthday', 'endfgm']	[]	https://twitter.com/GPtoEndFGM/status/1385190404983644160	False	0	1	https://pbs.twimg.com/media/EzkvVEpVIAQfjl-.jpg							[]"
47, Central Africa Standard Time	,2021-04-21,"		RT @irep_foundation: Providing a safe space for young girls is key to eradicating #FGM and #ChildMarriage. We aim at creating an empoweredâ€¦	en	[{'screen_name': 'irep_foundation', 'name': 'i_rep foundation', 'id': '1128577013349064704'}]	[]	[]	0	21	0	['fgm', 'childmarriage']	[]	https://twitter.com/GPtoEndFGM/status/1384855277854396416	True	0	0					1128577013349064704	""Providing a safe space for young girls is key to eradicating #FGM and #ChildMarriage. We aim at creating an empowered society that values and respects women's and girls' rights."
48,llaceGlobal @NimkoAli @wynnebrendan @TheFiveFound @UNFPAKen,,
49, Central Africa Standard Time,,
50, Central Africa Standard Time	,2021-04-21,"		RT @CoP_FGM: Why should men join the fight against #FGM?   Men hold a strong control over cultural beliefs and social norms. The very religâ€¦	en	[{'screen_name': 'cop_fgm', 'name': 'cop fgm mgf', 'id': '917733432427466752'}]	[]	[]	0	18	0	['fgm']	[]	https://twitter.com/GPtoEndFGM/status/1384855101316206596	True	0	0					917733432427466752	""Why should men join the fight against #FGM?"
51,,,
52,,,
53, Central Africa Standard Time,,
54, Central Africa Standard Time	,2021-04-20,"		Ending #FGM by 2030 requires a generation of girls who; ðŸ¤œknows their rights to #BodilyAutonomy  ðŸ—£ï¸�raise their voices ðŸ§¡is enabled to lead   Let's #EndFGM within this generation, join the movement &amp; get info from @UNFPA âž¡ï¸�  https://t.co/xq2p3XXDsm #MyBodyIsMyOwn  https://t.co/q3VC5zH5BD	en	[{'screen_name': 'unfpa', 'name': 'unfpa', 'id': '194643654'}]	['http://unf.pa/bod']	['https://pbs.twimg.com/media/EzbbncMXsAITh8u.jpg']	1	3	7	['fgm', 'bodilyautonomy', 'endfgm', 'mybodyismyown']	[]	https://twitter.com/GPtoEndFGM/status/1384537999694778368	False	0	1	https://pbs.twimg.com/media/EzbbncMXsAITh8u.jpg							[]"
55, Central Africa Standard Time	,2021-04-20,"		ðŸ‘¥ðŸ’°Investment towards the empowerment of girls and women to have #BodilyAutonomy is a MUST to accelerate progress on eliminating #FGM to reach #SDG 5.3 by 2030.  Join the global movement to #EndFGM and get the facts from @UNFPA:  https://t.co/xq2p3XXDsm #MyBodyIsMyOwn  https://t.co/LMt3RUzKsT	en	[{'screen_name': 'unfpa', 'name': 'unfpa', 'id': '194643654'}]	['http://unf.pa/bod']	['https://pbs.twimg.com/media/EzbBDKvWYAE05iP.jpg']	0	6	15	['bodilyautonomy', 'fgm', 'sdg', 'endfgm', 'mybodyismyown']	[]	https://twitter.com/GPtoEndFGM/status/1384507143072722944	False	0	1	https://pbs.twimg.com/media/EzbBDKvWYAE05iP.jpg							[]"
56, Central Africa Standard Time	,2021-04-20,"		Meet Dialiba, who leads focus group discussions in Gadiaba Kadiel, #Mali.  With her toolkit, she sensitizes girls and women against child marriage and FGM, of which they are at risk of in their community, in order to bring positive behavior change.  @unicefmali #EndFGM  https://t.co/SxHUWEx5jZ	en	[{'screen_name': 'unicefmali', 'name': 'unicef mali', 'id': '563279467'}]	[]	['https://pbs.twimg.com/media/EzadciwVIAMA9HD.jpg']	0	2	7	['mali', 'endfgm']	[]	https://twitter.com/GPtoEndFGM/status/1384467054275612673	False	0	1	https://pbs.twimg.com/media/EzadciwVIAMA9HD.jpg							[]"
57, Central Africa Standard Time	,2021-04-20,		ðŸ‘�ðŸ‘� #EndFGM	und	[]	[]	[]	0	0	4	['endfgm']	[]	https://twitter.com/GPtoEndFGM/status/1384447238005460992	False	https://twitter.com/GMCEndFGM/status/1384431690047688705	0								[]
58, Central Africa Standard Time	,2021-04-19,"		We ðŸ‘�ðŸ�¿will ðŸ‘�ðŸ�¾notðŸ‘�ðŸ�¼rest until all girls have the agency and power to say NOðŸš«to #FGM.  Join the global movement to #EndFGM and get the facts from @UNFPA:  https://t.co/xq2p3YfejU #MyBodyIsMyOwn  https://t.co/hO60CLqf5S	en	[{'screen_name': 'unfpa', 'name': 'unfpa', 'id': '194643654'}]	['http://unf.pa/bod']	['https://pbs.twimg.com/media/EzWuQ3cVkBI1p0y.jpg']	0	5	19	['fgm', 'endfgm', 'mybodyismyown']	[]	https://twitter.com/GPtoEndFGM/status/1384205766412750855	False	0	1	https://pbs.twimg.com/media/EzWuQ3cVkBI1p0y.jpg							[]"
59, Central Africa Standard Time	,2021-04-19,		RT @UNFPAIndonesia: #DidYouKnow: Female Genital 
60,,,
61, Central Africa Standard Time,,
62, Central Africa Standard Time	,2021-04-19,		RT @UN_Lebanon: ðŸ›‘ Female Genital 
63, Central Africa Standard Time,,
64, Central Africa Standard Time	,2021-04-19,"		We need to transform gender &amp; power imbalances âš–ï¸�by investing in girlsâ€™ access to comprehensive sexuality education &amp; life skills, for their empowerment &amp; decision-making power over their bodies.  Join the #EndFGM movement &amp; get info here âž¡ï¸�  https://t.co/xq2p3XXDsm #MyBodyIsMyOwn  https://t.co/R9cHiB7pZO	en	[]	['http://unf.pa/bod']	['https://pbs.twimg.com/tweet_video_thumb/EzWVfhpVkAArSo6.jpg']	1	2	5	['endfgm', 'mybodyismyown']	[]	https://twitter.com/GPtoEndFGM/status/1384178728650088448	False	0	1	https://pbs.twimg.com/tweet_video_thumb/EzWVfhpVkAArSo6.jpg							[]"
65, Central Africa Standard Time	,2021-04-19,"		âš ï¸� Many women's bodies do not belong to them and often the decisions about their bodies are influenced by social norms.  This MUST stopðŸ›‘ to reach SDG 5.3 to #EndFGM  Use #MyBodyIsMyOwn to join the convo and learn more:  https://t.co/0kmyX1hJg9 via @UNFPA #GenerationEquality  https://t.co/A2gUviqbnE	en	[{'screen_name': 'unfpa', 'name': 'unfpa', 'id': '194643654'}]	['http://unf.pa/bo']	['https://pbs.twimg.com/tweet_video_thumb/EzVwBD0VkAU0n1l.jpg']	1	2	11	['endfgm', 'mybodyismyown', 'generationequality']	[]	https://twitter.com/GPtoEndFGM/status/1384137205430423555	False	0	1	https://pbs.twimg.com/tweet_video_thumb/EzVwBD0VkAU0n1l.jpg							[]"
66, Central Africa Standard Time	,2021-04-19,"		#MyBodyIsMyOwn #endFGM	und	[]	[]	[]	0	3	7	['mybodyismyown', 'endfgm']	[]	https://twitter.com/GPtoEndFGM/status/1384050793469276168	False	https://twitter.com/UNGeneva/status/1384023974561132544	0								[]"
67, Central Africa Standard Time	,2021-04-19,"		RT @UNFPAKen: Harmful practices such as FGM can't be addressed in isolation, but require a comprehensive approach to all forms of violence,â€¦	en	[{'screen_name': 'unfpaken', 'name': 'unfpa kenya', 'id': '373303428'}]	[]	[]	0	39	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1384050231227023362	True	0	0					373303428	Harmful practices such as FGM can't be addressed in isolation, but require a comprehensive approach to all forms of violence, with a focus on prevention interventions such as, mobilizing community/religious leaders and men, as agents of change. #KataaKatishaZuia #EndFGM https://t.co/Qbani3nAZX	1384040059058360324	[]	2021-04-19 08:03:58 W. Central Africa Standard Time"
68, Central Africa Standard Time	,2021-04-16,"		""""""We will #EndFGM in our generation,"""" Ly, Burkina Faso  Every girl has the right to #BodilyAutonomy, join the movement to #EndFGM &amp; learn moreâž¡ï¸� https://t.co/xq2p3XXDsm  @MFA_Austria @franceonu @MFAIceland @ItalyMFA   @MFA_Lu @NorwayMFA @AECID_es @SweMFA @FCDOInclusive @EuropeAid  https://t.co/TdCG3HrhKa""	en	""[{'screen_name': 'mfa_austria', 'name': 'mfa austria', 'id': '233612497'}, {'screen_name': 'franceonu', 'name': """"la france Ã  l'onu"""", 'id': '104227735'}, {'screen_name': 'mfaiceland', 'name': 'mfa iceland ðŸ‡®ðŸ‡¸', 'id': '631186337'}, {'screen_name': 'italymfa', 'name': 'farnesina ðŸ‡®ðŸ‡¹', 'id': '599114492'}, {'screen_name': 'mfa_lu', 'name': 'mfa luxembourg ðŸ‡±ðŸ‡º', 'id': '711866406950801408'}, {'screen_name': 'norwaymfa', 'name': 'norway mfa', 'id': '966113328'}, {'screen_name': 'aecid_es', 'name': 'aecid', 'id': '281585895'}, {'screen_name': 'swemfa', 'name': 'swedish ministry for foreign affairs', 'id': '147512019'}, {'screen_name': 'fcdoinclusive', 'name': 'fcdo inclusive', 'id': '2833858359'}, {'screen_name': 'europeaid', 'name': '@europeaid', 'id': '1350078021663862784'}]""	['http://unf.pa/bod']	['https://pbs.twimg.com/media/EzE2GZ6WYAgy_nE.jpg']	0	12	13	['endfgm', 'bodilyautonomy', 'endfgm']	[]	https://twitter.com/GPtoEndFGM/status/1382997199131381760	False	0	1	https://pbs.twimg.com/media/EzE2GZ6WYAgy_nE.jpg							[]"
69, Central Africa Standard Time	,2021-04-16,"		Empowered âœ…  Healthy âœ…  Educated âœ…  Enabled to make choices and contribute to the economy âœ…   Letâ€™s check all the boxes to achieve #BodilyAutonomy Letâ€™s ACT to reach #SDG5 Letâ€™s #EndFGM  Get the facts from @UNFPA:  https://t.co/xq2p3YfejU #MyBodyIsMyOwn  https://t.co/5PUwObbTvD	en	[{'screen_name': 'unfpa', 'name': 'unfpa', 'id': '194643654'}]	['http://unf.pa/bod']	['https://pbs.twimg.com/media/EzExxJWWUAAV6hF.jpg']	0	3	8	['bodilyautonomy', 'sdg5', 'endfgm', 'mybodyismyown']	[]	https://twitter.com/GPtoEndFGM/status/1382951899700236291	False	0	1	https://pbs.twimg.com/media/EzExxJWWUAAV6hF.jpg							[]"
70, Central Africa Standard Time	,2021-04-16,"		RT @UNFPABF: ðŸ›‘ Les #MGF constituent une violation de l'autonomie corporelle et des droits de l'homme @UNFPA appelle Ã  #endFGM Rejoignez lesâ€¦	fr	[{'screen_name': 'unfpabf', 'name': 'unfpa burkina faso', 'id': '1396712288'}, {'screen_name': 'unfpa', 'name': 'unfpa', 'id': '194643654'}]	[]	[]	0	4	0	['mgf', 'endfgm']	[]	https://twitter.com/GPtoEndFGM/status/1382920092342702081	True	0	0					1396712288	""ðŸ›‘ Les #MGF constituent une violation de l'autonomie corporelle et des droits de l'homme"
71,,,
72, Central Africa Standard Time,,
73, Central Africa Standard Time	,2021-04-16,"		RT @UNFPA_SOMALIA: Somalia has one of the highest rates of FGM in the world with 99 % of women having been subjected to this extremely harmâ€¦	en	[{'screen_name': 'unfpa_somalia', 'name': 'unfpasomalia', 'id': '2394338480'}]	[]	[]	0	13	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1382920016685846530	True	0	0					2394338480	""Somalia has one of the highest rates of FGM in the world with 99 % of women having been subjected to this extremely harmful practice. @UNFPA calls to #EndFGM and joins the millions of people around the world saying #MyBodyIsMyOwn: https://t.co/XdmkuWaqyh"
74, Central Africa Standard Time,,
75, Central Africa Standard Time	,2021-04-16,"		#GenerationEquality presents an opportunity to strengthen a ðŸŒ� movement to #EndFGM.  Yet, there is no Generation Equality without #BodilyAutonomy.   So Let's join those ðŸ—£ï¸�saying #MyBodyIsMyOwn and learn more about bodily autonomy:  https://t.co/xq2p3XXDsm via @UNFPA  https://t.co/j8ZRPYOonD	en	[{'screen_name': 'unfpa', 'name': 'unfpa', 'id': '194643654'}]	['http://unf.pa/bod']	['https://pbs.twimg.com/media/EzDWs96XEAQAmx3.jpg']	0	7	23	['generationequality', 'endfgm', 'bodilyautonomy', 'mybodyismyown']	[]	https://twitter.com/GPtoEndFGM/status/1382841776470433794	False	0	1	https://pbs.twimg.com/media/EzDWs96XEAQAmx3.jpg							[]"
